  id   ;                 name                 ;new name;           username            ;new username;                             url                             ; iso ;new country;check;A revoir;
   761 ; Lexiluthor                           ;Axela Rambles; Lexiluthor                    ;AxelaRambles; http://lexiluthor.blogspot.com                              ; US;US;OK;;
   709 ; Hallie S.                            ;Hallie Daily; HallieS.                      ;HallieDaily; http://www.halliedaily.com                                  ; US;US;OK;;
   764 ; Lauren G.                            ;The Marcy Shope; LaurenG.                      ;TheMarcyShop; http://themarcystop.blogspot.com                            ; US;US;OK;;
   638 ; Fashionably Kay                      ; Fashionably Kay                      ; MakaylaMcAfee                 ; FashionablyKay                      ; http://www.fashionablykay.com                               ; US;US;OK;;
   826 ; Margarita M                          ;A Doll Without Style; MargaritaM                    ;ADollWithoutStyle; http://adollwithoutstyle.blogspot.com                       ; US;US;OK;;
   670 ; Austen  Tosone                       ;Keep calm and chiffon; AustenTosone                  ;Keepcalmandchiffon; http://keepcalmandchiffon.blogspot.com                      ; US;US;OK;;
   758 ; Rachael TreeTalker                   ;talk 2 the trees; RachaelTreeTalker             ;talk2thetrees; http://talk2thetrees.blogspot.com                           ; US;US;OK;;
   675 ; Tiffany Borland                      ;tuolomee; TiffanyBorland                ;tuolomee; http://www.tuolomee.com                                     ; US;US;OK;;
   755 ; Sabrina B                            ;One City Owl; SabrinaB                      ;OneCityOwl; http://thelittleowlshop.blogspot.com                        ; US;US;OK;;
   808 ; Tomi Sway                            ;Tomi Mito; TomiSway                      ;Tomi Mito; http://www.tomimito.com/blog                                ; US;US;SUPP;;
   732 ; Jenny Burgartz                       ;Viva LA Jenny; JennyBurgartz                 ;VivaLAjenny; http://viva-la--jenny.blogspot.com                          ; US;US;OK;;
   798 ; Erin  Nicole                         ;The blonde Latte; ErinNicole                    ;TheblondeLatte; http://theblondelatte.blogspot.com                          ; US;US;OK;;
   692 ; Ann Kim                              ;Andy Heart; AnnKim                        ;AndyHeart; http://www.andyheart.com                                    ; US;US;OK;;
   681 ; Carly Maddox                         ;A Walk in the Park; CarlyMaddox                   ;AWalkinthePark; http://carlymaddox.blogspot.com                             ; US;US;OK;;
   788 ; Plated Pearls                        ; Plated Pearls                        ; MP10                          ; PlatedPearls                        ; http://platedpearls.com                                     ; US;US;OK;;
   739 ; Kacie Cone                           ;The Girl Loud Voice; KacieCone                     ;TheGirlLoudVoice; http://shygirlloudvoice.blogspot.com                        ; US;US;OK;;
   721 ; A Fashion Nerd                       ;a Fashion Nerd; AFashionNerd                  ;aFashionNerd; http://afashion-nerd.blogspot.com                           ; US;US ;OK;;
   628 ; Yuzi  Katrina                        ; Yuzi  Katrina                        ; YuziKatrina                   ; YuziKatrina                   ; http://yuzikatrina.com                                      ; US;US;OK;;
   711 ; Kimberly Kong                        ;Sensible Stylista; KimberlyKong                  ;SensibleStylista; http://sensiblestylista.blogspot.com                        ; US;US;OK;;
   688 ; Dez Offril                           ;The Style Bender; DezOffril                     ;TheStyleBender; http://www.thestylebender.com                               ; US;US;OK;;
   756 ; Ashley Treece                        ; Ashley Treece                        ; AshleyTreece                  ; AshleyTreece                  ; http://ashleytreece.blogspot.com                            ; US;US;OK;;
 13336 ; Kryzuy                               ;Thirsty Thought; kryzuy                        ;ThirstyThought; http://www.kryzuy.com                                       ; US;US;OK;;
   801 ; Take a lovely look                   ;take a lovely look; Takealovelylook               ;takealovelylook; http://www.takealovelylook.com                              ; US;US;OK;;
   714 ; Erika B.                             ;The Fashionista; ErikaB.                       ;TheFashionista; http://www.thefashionesta.com                               ; US;US;OK;;
   815 ; Olivia Noel                          ; Olivia Noel                          ; OliviaNoel                    ; OliviaNoel                    ; http://olivianoell.blogspot.com                             ; US;US;OK;;
   805 ; District Dress Up                    ; District Dress Up                    ; DistrictDressUp               ; DistrictDressUp               ; http://www.districtdressup.com                              ; US;US;OK;;
   652 ; Melissa P.                           ;The Key to Chic; MelissaP.                     ;TheKeytoChic; http://www.thekeytochic.com                                 ; US;US;OK;;
   749 ; Borka Gamero                         ;Chic Fashion World; BorkaGamero                   ;ChicFashionWorld; http://chicfashionworld.com                                 ; US;US;OK;;
 13342 ; At fashion forte                     ; At Fashion Forte                     ; Atfashionforte                ; AtFashionForte                ; http://atfashionforte.com                                   ; US;US;OK;;
 13338 ; Sea of Shoes                         ; Sea of Shoes                         ; seaofshoes                    ; SeaofShoes                         ; http://www.seaofshoes.com                                   ; US;US;OK;;
   639 ; Laura Ellner                         ;on the racks; LauraEllner                   ;ontheracks; http://www.ontheracks.com                                   ; US;US;OK;;
   706 ; Curious Sisters                      ;; CuriousSisters                ;; http://www.curioussisters.de                                ; US;US;SUPP;;
   825 ; J'Adore Fashion                      ; J'Adore Fashion                      ; J'AdoreFashion                ; J'AdoreFashion                ; http://jadore-fashion.com                                   ; US;US;OK;;
   606 ; Jennifer Grace                       ;Native Fox; JenniferGrace                 ;NativeFox; http://thenativefox.blogspot.com                            ; US;US;OK;;
   702 ; Jade Elise                           ;these days; JadeElise                     ;thesedays; http://these-days.com                                       ; US;US;OK;;
   728 ; Kat K                                ;Kats Loves Fashion; KatK                          ;KatsLovesFashion; http://katslovefashion.blogspot.com                         ; US;US;OK;;
   666 ; Anais Alexandre                      ;Down to Stars; AnaisAlexandre                ;DowntoStars; http://downtostars.blogspot.com                             ; US;US;OK;;
   677 ; Shooka R                             ;Worn Out; ShookaR                       ;WornOut; http://www.thewornout.com                                   ; US;US;OK;;
   791 ; Adelina Alexander                    ; Adelina Alexander                    ; AdelinaAlexander              ; AdelinaAlexander              ; http://adelinaalexander.blogspot.com                        ; US;US;OK;;
   712 ; Kiana McCourt                        ;Finch and Fawn; KianaMcCourt                  ;FinchandFawn; http://www.finchandfawn.com                                 ; US;US;OK;;
   800 ; Pamada K                             ;just pandippo; PamadaK                       ;justpandippo; http://www.justpandippo.com                                 ; US;US;OK;;
   793 ; Diana Pereira                        ;The Fashion Adroit; DianaPereira                  ;TheFashionAdroit; http://www.thefashionadroit.com                             ; US;US;OK;;
   619 ; Blushing ambition                    ; Blushing Ambition                    ; Blushingambition              ; BlushingAmbition              ; http://blushingambition.blogspot.com                        ; US;US;OK;;
   730 ; Tineey ?                             ;Tineey; Tineey?                       ;Tineey; http://tineey.com                                           ; US;US;OK;;
   608 ; Galere, Beneath The Stars            ; Galere, Beneath The Stars            ; GalereBeneathTheStars         ; GalereBeneathTheStars         ; http://kendallca.blogspot.com                               ; US;US;OK;;
   641 ; Nancy Wong                           ;Adore to Adorn; NancyWong                     ;AdoretoAdorn; http://adoretoadorn.blogspot.com                            ; US;US;OK;;
   612 ; Daniela Ramirez                      ;Nany'z Klozet; DanielaRamirez                ;Nany'sKlozet; http://www.nanysklozet.com                                  ; US;US;OK;;
   722 ; Ashleigh Hutchinson                  ;the daileigh; AshleighHutchinson            ;thedaileigh; http://www.thedaileigh.com                                  ; US;US;OK;;
   814 ; Alana Marie Style                    ;Alana Marie; AlanaMarieStyle               ;AlanaMarie; http://alanamariestyle.blogspot.com                         ; US;US;OK;;
   650 ; Signe Savant                         ;the Daily Savant; SigneSavant                   ;theDailySavant; http://thedailysavant.blogspot.com                          ; US;DE;OK;;
   723 ; Theresa O.                           ;the habit; TheresaO.                     ;thehabit; http://www.the-habit.com                                    ; US;US;OK;;
   613 ; Neon blush                           ;Neon Blush; Neonblush                     ;NeonBlush; http://www.neonblush.com                                    ; US;US;OK;;
   733 ; Jamie Rose                           ;Petite Panoply; JamieRose                     ;PetitePanoply; http://petitepanoply.blogspot.com                           ; US;US;OK;;
   691 ; Shelby B.                            ;Caged In Clothes; ShelbyB.                      ;CagedInClothes; http://www.cagedinclothes.blogspot.com                      ; US;US;OK;;
   729 ; Noor E                               ;Heels & Ting; NoorE                         ;Heels&Ting; http://heelsandting.com                                     ; US;US;OK;;
   687 ; Margo & Me                           ; Margo & Me                           ; MargoMe                       ; Margo&Me                       ; http://www.margoandme.com                                   ; US;US;OK;;
   813 ; Fashion Chalet                       ; Fashion Chalet                       ; ErikaMarie                    ;FashionChalet; http://www.fashionchalet.net                                ; US;US;OK;;
   743 ; Sharena C.                           ;Fashion of a Novice; SharenaC.                     ;FashionofaNovice; http://fashionofanovice.blogspot.com                        ; US;US;OK;;
   737 ; Margarita Ko                         ;Margarita for the Fashion Soul; MargaritaKo                   ;MargaritafortheFashionSoul; http://margaritafashionsoul.blogspot.com                    ; US;US;OK;;
   740 ; Macarena Ferreira                    ;Material Girl; MacarenaFerreira              ;MaterialGirl; http://www.thematerialgirl.co                               ; US;US;OK;;
   678 ; Kathryn Bagley                       ;Kitsune Kun; KathrynBagley                 ;KitsuneKun; http://ohpageboys.blogspot.com                              ; US;US;OK;;
   646 ; Ready To Wear                        ;Ready Two Wear; ReadyToWear                   ;ReadyTwoWear; http://ReadyTwoWear.com                                     ; US;US;OK;;
   616 ; Paper Mothball Vintage               ; Paper Mothball Vintage               ; PaperMothballVintage          ; PaperMothballVintage          ; http://papermothballvintage.blogspot.com                    ; US;US;OK;;
   611 ; Style2bones                          ;Dominique Nghiem; Style2bones                   ;DominiqueNghiem; http://dominiquenghiem.com/; US;US;OK; http://style2bones.com                                      ;CHANGEMENT URL
   651 ; Emily T                              ;Love Or Money; EmilyT                        ;LoveOrMoney; http://loveormoneyblog.com                                  ; US;US;OK;;
   741 ; Asia Thornton                        ;Darling Fetch; AsiaThornton                  ;DarlingFetch; http://DarlingFetch.Blogspot.com                            ; US;US;OK;;
   610 ; I hate blonde                        ;I Hate Blonde; RachelLynch                   ;IHateBlonde; http://ihateblonde.com                                      ; US;US;OK;;
   671 ; Ria Michelle                         ; Ria Michelle                         ; RiaMichelle                   ; RiaMichelle                   ; http://www.riamichelle.com                                  ; US;US;OK;;
   782 ; Tiffany Wang                         ;The Garment Rag; TiffanyWang                   ;TheGarmentRag; http://www.thegarmentrag.com                                ; US;US;OK;;
   819 ; Alice W                              ;scandalice; AliceW                        ;scandalice; http://scandalice.com                                       ; US;US;OK;;
   663 ; Anya R.                              ;Ann Robie; AnyaR.                        ;AnnRobie; http://annrobie.blogspot.com                                ; US;US;OK;;
   799 ; Aika's love closet                   ; Aika's Loves Closet                   ; Aikaslovecloset               ; Aika'sLovesCloset                   ; http://aikaslovecloset.blogspot.com                         ; US;US;OK;;
   668 ; Q2 HAN                               ;Q2HAN; Q2HAN                         ;Q2HAN; http://www.q2hans.blogspot.com                              ; US;US;OK;;
   636 ; Somethingnavy  .                     ;Something navy; Somethingnavy.                ;Somethingnavy; http://www.somethingnavy.com                                ; US;US;OK;;
   719 ; Thavy Yin                            ;Gypsy And Labels; ThavyYin                      ;GyspyAndLabels;http://www.gypsylabels.com/; US;US;OK;;
   604 ; Viva luxury                          ;Viva Luxury; Vivaluxury                    ;VivaLuxury; http://vivaluxury.blogspot.com                              ; US;US;OK;;
   725 ;;Beauty Trial & Error;;BeautyTrial&Error; http://beautytrialnerror.blogspot.com                       ;US;US;OK;;
   789 ; Karolina Antoniades                  ;The Secret stop; KarolinaAntoniades            ;TheSecretstop; http://thesecretstop.com                                    ; US;US;OK;;
   710 ; Melanee Shale                        ; Melanee Shale                        ; MelaneeShale                  ; MelaneeShale                  ; http://melaneeshale.blogspot.com                            ; US;US;OK;;
   689 ; The Fashion Crack                    ; The Fashion Crack                    ; JOMARY                        ;TheFashionCrack; http://Thefashioncrack.blogspot.com                         ; US;US;OK;;
   747 ; Piper Arielle                        ;Mia Luna; PiperArielle                  ;MiaLuna; http://www.piperbydesign.blogspot.com                       ; US;US;OK;;
   771 ; Essy Noir                            ; Essy Noir                            ; EssyNoir                      ; EssyNoir                      ; http://essynoir.blogspot.com                                ; US;US;OK;;
   717 ; Arizka Sehoko                        ;Devil in the detail; ArizkaSehoko                  ;Devilinthedetail; http://www.devilinthe.com                                   ; US;US;OK;;
   661 ; Amy Marietta                         ;ViViere Bella; AmyMarietta                   ;ViViereBella; http://vivierebella.com                                     ; US;US;OK;;
   822 ; Style bffs                           ;Style BFFS; Stylebffs                     ;StyleBFFS; http://stylebffs.com                                        ; US;US;OK;;
   627 ; What she wore                        ;what she wore; SamiiRyan                     ;whatshewore; http://www.whatshewore.net                                  ; US;US;OK;;
   766 ; Vivian L                             ;FlightGirl Fashion; VivianL                       ;FightGirlFashion; http://flightgirlfashion.blogspot.com                       ; US;US;OK;;
   696 ; Elaine Jung                          ;Romantic Fawn; ElaineJung                    ;RomanticFawn; http://romanticfawn.blogspot.com                            ; US;US;OK;;
   781 ; Where did u get that                 ; Where did u get that                 ; KarenBlanchard                ; Wheredidugetthat                 ; http://www.wheredidugetthat.com                             ; US;US;OK;;
   609 ; Kris Sugatan                         ;Love You Duh; KrisSugatan                   ;LoveYouDuh; http://www.loveyouduh.com                                   ; US;US;OK;;
   707 ; Honey n Silk                         ;Honey and silk; HoneynSilk                    ;Honeyandsilk; http://www.honeynsilk.com                                   ; US;US;OK;;
   718 ; Michelle Madsen                      ;Take Aim; MichelleMadsen                ;Take Aim; http://www.takeaim.nu                                       ; US;US;OK;;
   648 ; Kimberley Pavao                      ;Eleven & Sixteenth; KimberleyPavao                ;Eleven&Sixteenth; http://www.eleventhandsixteenth.com                         ; US;US;OK;;
   605 ; Rachel-Marie Iwanyszyn               ;Jag Lever; Rachel-MarieIwanyszyn         ;JagLever; http://www.jaglever.com                                     ; US;US;OK;;
   823 ; Kiara Schwartz                       ;Tobruckave; KiaraSchwartz                 ;Tobruckave; http://www.tobruckave.blogspot.com                          ; US;US;OK;;
   667 ; Hannah Henderson                     ;Styles by Hannah Riles; HannahHenderson               ;StylesbyHannahRiles; http://stylesbyhannahriles.blogspot.com                     ; US;US;OK;;
   673 ; Christina Caradona                   ;Trop Rouge; ChristinaCaradona             ;TropRouge; http://troprouge.blogspot.com                               ; US;US;OK;;
   690 ; Mickylene Fraulein                   ;Athousandchapters; MickyleneFraulein             ;Athousandchapters; http://athousandchapt3rs.blogspot.com                       ; US;US;OK;;
   656 ; Fashion Make-up Lifestyle            ; Fashion Make-up Lifestyle            ; FashionMake-upLifestyle       ; FashionMake-upLifestyle       ; http://www.fashionmakeuplifestyle.com                       ; US;US;OK;;
   720 ; Curious Natalia                      ; Curious Natalia                      ; CarlaTorres                   ;CuriousNatalia;http://curiousnatalia.wordpress.com/; US;US;OK;;
   625 ; The skinny fashionista               ; The Skinny Fashionista               ; Theskinnyfashionista          ; TheSkinnyFashionista          ; http://theskinnyfashionista.blogspot.com                    ; US;US;OK;;
   769 ; Shevah Vahdatpour                    ;Shevahh; ShevahVahdatpour              ;Shevahh; http://www.shevahh.com                                      ; US;US;OK;;
   746 ; Brittany Leland                      ; Brittany Leland                      ; BrittanyLeland                ; BrittanyLeland                ; http://brittanyleland.blogspot.com                          ; US;US;OK;;
   645 ; Goodbadandfab Girl                   ;Good bad and fab; GoodbadandfabGirl             ;goodbadandfab; http://goodbadandfab.com                                    ; US;US;OK;;
   626 ; Noelle's favorite things             ; Noelle's favorite things             ; Noellesfavoritethings         ; Noellesfavoritethings         ; http://noellesfavoritethings.com                            ; US;US;OK;;
   713 ; Visa Lom                             ;1Finedai; VisaLom                       ;1Finedai; http://1finedai.blogspot.com                                ; US;US;OK;;
   624 ; Sasa Zoe                             ;Shall We Sasa; SasaZoe                       ;ShallWeSasa; http://www.shallwesasa.com                                  ; US;US;OK;;
   694 ; Joselin R                            ;Le PrettyStellar; JoselinR                      ;LePrettyStellar; http://leprettystellar.com                                  ; US;US;OK;;
   785 ; Allison K                            ;Broke Hell; AllisonK                      ;BrokeHell; http://brokehell.blogspot.com                               ; US;US;OK;;
